DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments
552 - MEDICAL BACK PROBLEMS W/O MCC,230099,MERCY MEMORIAL HOSPITAL SYSTEM,718 N MACOMB ST,MONROE,MI,48162,OH - Toledo,29,11460.03,4514.48,3549.34
552 - MEDICAL BACK PROBLEMS W/O MCC,230104,HARPER UNIVERSITY HOSPITAL,3990 JOHN R STREET,DETROIT,MI,48201,MI - Detroit,23,20763.69,8775.34,7967.43
552 - MEDICAL BACK PROBLEMS W/O MCC,230105,NORTHERN MICHIGAN REGIONAL HOSPITAL,416 CONNABLE AVE,PETOSKEY,MI,49770,MI - Petoskey,12,13900.66,5468.33,3979.66
552 - MEDICAL BACK PROBLEMS W/O MCC,230117,BORGESS MEDICAL CENTER,1521 GULL ROAD,KALAMAZOO,MI,49048,MI - Kalamazoo,61,16413.88,6227,4276.37
552 - MEDICAL BACK PROBLEMS W/O MCC,230130,WILLIAM BEAUMONT HOSPITAL,3601 W THIRTEEN MILE RD,ROYAL OAK,MI,48073,MI - Royal Oak,214,17876.34,6103.81,5020.02
552 - MEDICAL BACK PROBLEMS W/O MCC,230132,HURLEY MEDICAL CENTER,ONE HURLEY PLAZA,FLINT,MI,48503,MI - Flint,13,16021.3,8322.15,6278.92
552 - MEDICAL BACK PROBLEMS W/O MCC,230141,MCLAREN FLINT,401 S BALLENGER HIGHWAY,FLINT,MI,48532,MI - Flint,65,15538.52,6050.8,4912.95
552 - MEDICAL BACK PROBLEMS W/O MCC,230142,OAKWOOD ANNAPOLIS HOSPITAL,33155 ANNAPOLIS AVE,WAYNE,MI,48184,MI - Ann Arbor,15,16496.93,5264.26,4595.73
552 - MEDICAL BACK PROBLEMS W/O MCC,230146,HENRY FORD WYANDOTTE HOSPITAL,2333 BIDDLE AVE,WYANDOTTE,MI,48192,MI - Dearborn,50,12849.88,5091.46,4192.44
552 - MEDICAL BACK PROBLEMS W/O MCC,230151,BOTSFORD HOSPITAL,28050 GRAND RIVER AVENUE,FARMINGTON HILL,MI,48336,MI - Ann Arbor,51,12315.39,6541.74,5508.21
552 - MEDICAL BACK PROBLEMS W/O MCC,230156,ST JOSEPH MERCY HOSPITAL,5301 E HURON RIVER DR,ANN ARBOR,MI,48106,MI - Ann Arbor,55,18270.63,5504.45,4406.36
552 - MEDICAL BACK PROBLEMS W/O MCC,230165,ST JOHN HOSPITAL AND MEDICAL CENTER,22101 MOROSS RD,DETROIT,MI,48236,MI - Detroit,74,19117.39,6859.44,5310.95
552 - MEDICAL BACK PROBLEMS W/O MCC,230167,MCLAREN - GREATER LANSING,401 W GREENLAWN AVE,LANSING,MI,48910,MI - Lansing,61,19997.26,5834.5,4864.52
552 - MEDICAL BACK PROBLEMS W/O MCC,230176,OAKWOOD SOUTHSHORE MEDICAL CENTER,5450 FORT STREET,TRENTON,MI,48183,MI - Dearborn,22,15309.22,5192.63,4326.63
552 - MEDICAL BACK PROBLEMS W/O MCC,230193,LAPEER REGIONAL MEDICAL CENTER,1375 N MAIN ST,LAPEER,MI,48446,MI - Flint,17,16775.76,4544.41,3815.7
552 - MEDICAL BACK PROBLEMS W/O MCC,230195,ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER,11800 EAST TWELVE MILE ROAD,WARREN,MI,48093,MI - Detroit,87,17226.48,6062.34,4324.82
552 - MEDICAL BACK PROBLEMS W/O MCC,230197,GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK,ONE GENESYS PARKWAY,GRAND BLANC,MI,48439,MI - Flint,36,18098.61,6240.91,5367.58
552 - MEDICAL BACK PROBLEMS W/O MCC,230208,CARSON CITY HOSPITAL,406 EAST ELM ST,CARSON CITY,MI,48811,MI - Lansing,13,10207.23,5847.84,4899.84
552 - MEDICAL BACK PROBLEMS W/O MCC,230216,PORT HURON HOSPITAL,1221 PINE GROVE AVE,PORT HURON,MI,48060,MI - Detroit,35,11020.91,4717.14,3756.91
552 - MEDICAL BACK PROBLEMS W/O MCC,230222,MIDMICHIGAN MEDICAL CENTER-MIDLAND,4000 WELLNESS DRIVE,MIDLAND,MI,48670,MI - Saginaw,32,13705.75,5471.93,4556.18
552 - MEDICAL BACK PROBLEMS W/O MCC,230227,MOUNT CLEMENS REGIONAL MEDICAL CENTER,1000 HARRINGTON BLVD,MOUNT CLEMENS,MI,48043,MI - Detroit,45,12709.13,5668.86,4363.06
552 - MEDICAL BACK PROBLEMS W/O MCC,230230,EDWARD W SPARROW HOSPITAL,1215 E MICHIGAN AVENUE,LANSING,MI,48912,MI - Lansing,84,24885.4,6685.21,5170.44
552 - MEDICAL BACK PROBLEMS W/O MCC,230239,CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,500 OSBORN BLVD,SAULT SAINTE MA,MI,49783,MI - Petoskey,11,13773.18,6442,5530.36
552 - MEDICAL BACK PROBLEMS W/O MCC,230244,GARDEN CITY HOSPITAL,6245 INKSTER RD,GARDEN CITY,MI,48135,MI - Dearborn,22,10798.68,5781.04,4813.59
552 - MEDICAL BACK PROBLEMS W/O MCC,230254,CRITTENTON HOSPITAL MEDICAL CENTER,1101 W UNIVERSITY DRIVE,ROCHESTER,MI,48307,MI - Royal Oak,43,14399.02,4832.04,3973.72
552 - MEDICAL BACK PROBLEMS W/O MCC,230269,WILLIAM BEAUMONT HOSPITAL-TROY,44201 DEQUINDRE ROAD,TROY,MI,48085,MI - Royal Oak,156,18768.55,5636.2,3985.4
552 - MEDICAL BACK PROBLEMS W/O MCC,230270,OAKWOOD HERITAGE HOSPITAL,10000 TELEGRAPH ROAD,TAYLOR,MI,48180,MI - Dearborn,24,13777.2,5063.41,4456.91
552 - MEDICAL BACK PROBLEMS W/O MCC,230273,DETROIT RECEIVING HOSPITAL & UNIV HEALTH CENTER,4201 ST ANTOINE ST - 3M,DETROIT,MI,48201,MI - Detroit,17,26436.94,8163.35,7305.23
552 - MEDICAL BACK PROBLEMS W/O MCC,230277,HURON VALLEY-SINAI HOSPITAL,ONE WILLIAM CARLS DRIVE,COMMERCE TOWNSH,MI,48382,MI - Pontiac,25,13663.76,5408.4,4643.76
552 - MEDICAL BACK PROBLEMS W/O MCC,230302,HENRY FORD WEST BLOOMFIELD HOSPITAL,6777 WEST MAPLE ROAD,W BLOOMFIELD,MI,48322,MI - Royal Oak,29,13969.55,4237.41,3384.17
552 - MEDICAL BACK PROBLEMS W/O MCC,240001,NORTH MEMORIAL MEDICAL CENTER,3300 OAKDALE NORTH,ROBBINSDALE,MN,55422,MN - Minneapolis,88,22395.37,5773.04,4111.5
552 - MEDICAL BACK PROBLEMS W/O MCC,240002,ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,407 E 3RD ST,DULUTH,MN,55805,MN - Duluth,39,14209.43,5888.76,4241.17
552 - MEDICAL BACK PROBLEMS W/O MCC,240004,HENNEPIN COUNTY MEDICAL CENTER,701 PARK AVENUE,MINNEAPOLIS,MN,55415,MN - Minneapolis,40,19757.22,10853.62,8874.77
552 - MEDICAL BACK PROBLEMS W/O MCC,240010,MAYO CLINIC - SAINT MARYS HOSPITAL,1216 SECOND STREET WEST,ROCHESTER,MN,55902,MN - Rochester,109,15605.9,6701.94,5520.28
552 - MEDICAL BACK PROBLEMS W/O MCC,240030,DOUGLAS COUNTY HOSPITAL,111 17TH AVENUE EAST,ALEXANDRIA,MN,56308,MN - Minneapolis,20,14120.8,5108.55,4163.95
552 - MEDICAL BACK PROBLEMS W/O MCC,240036,ST CLOUD HOSPITAL,1406 6TH AVE NORTH,SAINT CLOUD,MN,56303,MN - St. Cloud,73,17997.05,7181.89,4783.27
552 - MEDICAL BACK PROBLEMS W/O MCC,240038,UNITED HOSPITAL,333 NORTH SMITH,SAINT PAUL,MN,55102,MN - St. Paul,56,22318.62,5353.03,4354.23
552 - MEDICAL BACK PROBLEMS W/O MCC,240044,WINONA HEALTH SERVICES,855 MANKATO AVENUE,WINONA,MN,55987,WI - La Crosse,14,8979.5,5673.92,4638.78
552 - MEDICAL BACK PROBLEMS W/O MCC,240047,ST LUKES HOSPITAL,915 E 1ST ST,DULUTH,MN,55805,MN - Duluth,31,10560.54,5424.67,4297.54
552 - MEDICAL BACK PROBLEMS W/O MCC,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,WYOMING,MN,55092,MN - Minneapolis,12,18507,5324.83,4478.5
552 - MEDICAL BACK PROBLEMS W/O MCC,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,FERGUS FALLS,MN,56537,ND - Fargo/Moorhead MN,16,13899.37,4602.93,3691.18
552 - MEDICAL BACK PROBLEMS W/O MCC,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PAR,MN,55426,MN - Minneapolis,61,10814.04,5062.78,4162.77
552 - MEDICAL BACK PROBLEMS W/O MCC,240057,ABBOTT NORTHWESTERN HOSPITAL,800 EAST 28TH STREET,MINNEAPOLIS,MN,55407,MN - Minneapolis,83,22374.8,6423.4,4282.84
552 - MEDICAL BACK PROBLEMS W/O MCC,240063,ST JOSEPH'S HOSPITAL,45 WEST 10TH STREET,SAINT PAUL,MN,55102,MN - St. Paul,35,16528.82,5814.05,4286.57
552 - MEDICAL BACK PROBLEMS W/O MCC,240075,ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER,523 NORTH 3RD STREET,BRAINERD,MN,56401,MN - Minneapolis,18,12715.55,5248.22,4373.11
552 - MEDICAL BACK PROBLEMS W/O MCC,240078,FAIRVIEW SOUTHDALE HOSPITAL,6401 FRANCE AVENUE SOUTH,EDINA,MN,55435,MN - Minneapolis,32,16523.34,4938.53,3658.59
552 - MEDICAL BACK PROBLEMS W/O MCC,240080,"UNIVERSITY OF MINNESOTA  MEDICAL CENTER, FAIRVIEW",2450 RIVERSIDE AVENUE,MINNEAPOLIS,MN,55454,MN - Minneapolis,20,19950.85,8094.25,7471.65
552 - MEDICAL BACK PROBLEMS W/O MCC,240093,MAYO CLINIC HEALTH SYSTEM - MANKATO,1025 MARSH STREET BOX 8673,MANKATO,MN,56002,MN - Minneapolis,22,11539.95,5280.5,4146.31
552 - MEDICAL BACK PROBLEMS W/O MCC,240104,ST FRANCIS REGIONAL MEDICAL CENTER,1455 ST FRANCIS AVENUE,SHAKOPEE,MN,55379,MN - Minneapolis,25,15669.72,5327.72,3825
552 - MEDICAL BACK PROBLEMS W/O MCC,240106,REGIONS HOSPITAL,640 JACKSON STREET,SAINT PAUL,MN,55101,MN - St. Paul,70,24180.67,7544.74,5856.41
552 - MEDICAL BACK PROBLEMS W/O MCC,240115,MERCY HOSPITAL,4050 COON RAPIDS BLVD,COON RAPIDS,MN,55433,MN - Minneapolis,62,23892.27,5501.25,4122.93
552 - MEDICAL BACK PROBLEMS W/O MCC,240117,MAYO CLINIC HEALTH SYSTEM - AUSTIN,1000 FIRST DRIVE NORTHWEST,AUSTIN,MN,55912,MN - Rochester,14,11003,4933.71,4051.14
552 - MEDICAL BACK PROBLEMS W/O MCC,240132,UNITY HOSPITAL,550 OSBORNE ROAD,FRIDLEY,MN,55432,MN - Minneapolis,30,20978.53,5300.5,4015.06
552 - MEDICAL BACK PROBLEMS W/O MCC,240166,MAYO CLINIC HEALTH SYSTEM - FAIRMONT,"835 JOHNSON STREET, PO BOX 835",FAIRMONT,MN,56031,MN - Minneapolis,11,12386.81,6344,5417.81
552 - MEDICAL BACK PROBLEMS W/O MCC,240207,FAIRVIEW RIDGES HOSPITAL,201 EAST NICOLLET BOULEVARD,BURNSVILLE,MN,55337,MN - Minneapolis,20,19712,5232.15,4083
552 - MEDICAL BACK PROBLEMS W/O MCC,240210,HEALTHEAST ST JOHN'S HOSPITAL,1575 BEAM AVENUE,MAPLEWOOD,MN,55109,MN - St. Paul,41,17356.21,5556.95,4309.41
552 - MEDICAL BACK PROBLEMS W/O MCC,240213,HEALTHEAST WOODWINDS HOSPITAL,1925 WOODWINDS DRIVE,WOODBURY,MN,55125,MN - St. Paul,17,17402.76,4848.58,4103.23
552 - MEDICAL BACK PROBLEMS W/O MCC,240214,MAPLE GROVE HOSPITAL,9875 HOSPITAL DRIVE,MAPLE GROVE,MN,55369,MN - Minneapolis,14,12255.64,4582.78,3700.21
552 - MEDICAL BACK PROBLEMS W/O MCC,250001,UNIVERSITY OF MISSISSIPPI MED CENTER,2500 N STATE ST,JACKSON,MS,39216,MS - Jackson,48,19686.39,6831.5,5745.68
552 - MEDICAL BACK PROBLEMS W/O MCC,250004,NORTH MISSISSIPPI MEDICAL CENTER,830 S GLOSTER,TUPELO,MS,38801,MS - Tupelo,44,17263.2,5004.06,3871.43
552 - MEDICAL BACK PROBLEMS W/O MCC,250007,BILOXI REGIONAL MEDICAL CENTER,PO BOX 128/150 REYNOIR STREET,BILOXI,MS,39533,MS - Gulfport,21,29539.71,5101.47,3661.09
552 - MEDICAL BACK PROBLEMS W/O MCC,250009,MAGNOLIA REGIONAL HEALTH CENTER,611 ALCORN DRIVE,CORINTH,MS,38834,TN - Memphis,18,21092.05,4700,3765.55
552 - MEDICAL BACK PROBLEMS W/O MCC,250019,MEMORIAL HOSPITAL AT GULFPORT,4500 13TH ST-P O BOX 1810,GULFPORT,MS,39502,MS - Gulfport,19,35569.52,6159.89,3960.52
552 - MEDICAL BACK PROBLEMS W/O MCC,250020,WEBSTER GENERAL HOSPITAL/SWING BED,70 MEDICAL PLAZA,EUPORA,MS,39744,MS - Tupelo,13,12022.92,4727.38,3866.46
552 - MEDICAL BACK PROBLEMS W/O MCC,250025,GILMORE MEMORIAL HOSPITAL,1105 EARL FRYE BLVD,AMORY,MS,38821,MS - Tupelo,15,11065,4237.66,3189.66
552 - MEDICAL BACK PROBLEMS W/O MCC,250031,RIVER REGION HEALTH SYSTEM,2100 HWY 61 N,VICKSBURG,MS,39183,MS - Jackson,25,20761.68,5203.6,4079.56
552 - MEDICAL BACK PROBLEMS W/O MCC,250040,SINGING RIVER HOSPITAL,2809 DENNY AV,PASCAGOULA,MS,39581,AL - Mobile,58,23862.65,4852.05,3192.62
552 - MEDICAL BACK PROBLEMS W/O MCC,250042,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER,1970 HOSPITAL DRIVE,CLARKSDALE,MS,38614,TN - Memphis,27,18526.03,5935.7,4979.7
552 - MEDICAL BACK PROBLEMS W/O MCC,250048,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,969 LAKELAND DR,JACKSON,MS,39216,MS - Jackson,71,16721.12,4648.43,3613.77
552 - MEDICAL BACK PROBLEMS W/O MCC,250058,SOUTH CENTRAL REG MED CTR,1220 JEFFERSON ST BOX 607,LAUREL,MS,39440,MS - Hattiesburg,13,9657.61,5136.46,3143
552 - MEDICAL BACK PROBLEMS W/O MCC,250078,FORREST GENERAL HOSPITAL,6051 US HIGHWAY 49,HATTIESBURG,MS,39404,MS - Hattiesburg,61,12932.39,4955.96,3997.8
552 - MEDICAL BACK PROBLEMS W/O MCC,250094,WESLEY MEDICAL CENTER,5001 W HARDY ST,HATTIESBURG,MS,39402,MS - Hattiesburg,15,17205.33,4577.8,3603.13
552 - MEDICAL BACK PROBLEMS W/O MCC,250096,CROSSGATES RIVER OAKS HOSPITAL,350 CROSSGATES BLVD,BRANDON,MS,39042,MS - Jackson,21,35437.66,4369.61,3833.61
552 - MEDICAL BACK PROBLEMS W/O MCC,250097,SOUTHWEST MS REGIONAL MEDICAL CENTER,215 MARION AV BOX 1307,MCCOMB,MS,39649,MS - Jackson,11,8895.09,4922.72,4005.27
552 - MEDICAL BACK PROBLEMS W/O MCC,250102,MISSISSIPPI BAPTIST MEDICAL CENTER,1225 N STATE ST,JACKSON,MS,39202,MS - Jackson,55,18280.29,4324.94,3138.41
552 - MEDICAL BACK PROBLEMS W/O MCC,250104,ANDERSON REGIONAL MEDICAL CENTER,2124 14 ST,MERIDIAN,MS,39301,MS - Meridian,18,17833.11,4581.55,3462.5
552 - MEDICAL BACK PROBLEMS W/O MCC,250122,NATCHEZ COMMUNITY HOSPITAL/SWING BED,129 JEFFERSON DAVIS BLVD BOX 1203,NATCHEZ,MS,39120,MS - Jackson,11,24427.18,4429.45,3606.18
552 - MEDICAL BACK PROBLEMS W/O MCC,250138,RIVER OAKS HOSPITAL,1030 RIVER OAKS BLVD,JACKSON,MS,39208,MS - Jackson,23,26538.91,4899.86,4112.6
552 - MEDICAL BACK PROBLEMS W/O MCC,250141,BAPTIST MEMORIAL HOSPITAL DESOTO,7601 SOUTHCREST DR,SOUTHAVEN,MS,38671,TN - Memphis,21,16184.9,4787.85,3929.95
552 - MEDICAL BACK PROBLEMS W/O MCC,260001,ST JOHN'S REGIONAL MEDICAL CENTER,2817 ST JOHNS BLVD,JOPLIN,MO,64801,MO - Joplin,14,20701.57,4720.71,3590.14
552 - MEDICAL BACK PROBLEMS W/O MCC,260005,SSM ST JOSEPH HEALTH CENTER,300 1ST CAPITOL DR,SAINT CHARLES,MO,63301,MO - St. Louis,38,16745.97,4986.68,3779.39
552 - MEDICAL BACK PROBLEMS W/O MCC,260006,HEARTLAND REGIONAL MEDICAL CENTER,5325 FARAON STREET,SAINT JOSEPH,MO,64506,MO - Kansas City,80,15786.08,6201.22,5089.03
552 - MEDICAL BACK PROBLEMS W/O MCC,260009,BOTHWELL REGIONAL HEALTH CENTER,601 E 14TH ST,SEDALIA,MO,65302,MO - Columbia,22,11536.09,4565.22,3617.81
552 - MEDICAL BACK PROBLEMS W/O MCC,260011,ST MARYS HEALTH CENTER,100 ST MARYS MEDICAL PLAZA,JEFFERSON CITY,MO,65101,MO - Columbia,44,14422.11,4109.88,3293.15
552 - MEDICAL BACK PROBLEMS W/O MCC,260017,PHELPS COUNTY REGIONAL MEDICAL CENTER,1000 W 10TH ST,ROLLA,MO,65401,MO - St. Louis,22,19529.04,5765.63,4843.81
552 - MEDICAL BACK PROBLEMS W/O MCC,260020,MERCY HOSPITAL ST LOUIS,615 NEW BALLAS ROAD,SAINT LOUIS,MO,63141,MO - St. Louis,83,21231.04,4837.93,3735.62
552 - MEDICAL BACK PROBLEMS W/O MCC,260022,NORTHEAST REGIONAL MEDICAL CENTER,315 S OSTEOPATHY,KIRKSVILLE,MO,63501,MO - Columbia,11,26434.72,6454,4985.27
552 - MEDICAL BACK PROBLEMS W/O MCC,260023,JEFFERSON REGIONAL MEDICAL CENTER,HWY 61 SOUTH,CRYSTAL CITY,MO,63019,MO - St. Louis,29,9016.44,4358.82,3505.58
552 - MEDICAL BACK PROBLEMS W/O MCC,260025,HANNIBAL REGIONAL HOSPITAL,6000 HOSPITAL DR,HANNIBAL,MO,63401,MO - Columbia,14,15582.78,5475.64,4231.35
552 - MEDICAL BACK PROBLEMS W/O MCC,260027,RESEARCH MEDICAL CENTER,2316 E MEYER BLVD,KANSAS CITY,MO,64132,MO - Kansas City,20,52096.45,5269.5,4270.3
552 - MEDICAL BACK PROBLEMS W/O MCC,260032,BARNES JEWISH HOSPITAL,ONE BARNES-JEWISH HOSPITAL PLAZA,SAINT LOUIS,MO,63110,MO - St. Louis,102,19295.98,6582.77,5044.54
552 - MEDICAL BACK PROBLEMS W/O MCC,260034,BATES COUNTY MEMORIAL HOSPITAL,615 W NURSERY ST,BUTLER,MO,64730,MO - Kansas City,15,19660.73,6854,6032.4
552 - MEDICAL BACK PROBLEMS W/O MCC,260040,COX MEDICAL CENTER,3801 SOUTH NATIONAL AVENUE,SPRINGFIELD,MO,65807,MO - Springfield,61,15966.86,5107.86,3746.85
552 - MEDICAL BACK PROBLEMS W/O MCC,260047,CAPITAL REGION MEDICAL CENTER,1125 MADISON ST,JEFFERSON CITY,MO,65102,MO - Columbia,35,12023.42,5070.74,4061.94
552 - MEDICAL BACK PROBLEMS W/O MCC,260062,ST LUKES NORTHLAND HOSPITAL,5830 N W BARRY ROAD,KANSAS CITY,MO,64154,MO - Kansas City,13,24177.84,4877.61,3748.07
552 - MEDICAL BACK PROBLEMS W/O MCC,260064,AUDRAIN MEDICAL CENTER,620 E MONROE,MEXICO,MO,65265,MO - Columbia,11,11308.9,5001.81,4078.54
552 - MEDICAL BACK PROBLEMS W/O MCC,260065,ST JOHN'S REGIONAL HEALTH CENTER,1235 E CHEROKEE,SPRINGFIELD,MO,65804,MO - Springfield,48,17613.47,4654.06,3726.62
552 - MEDICAL BACK PROBLEMS W/O MCC,260068,BOONE HOSPITAL CENTER,1600 E BROADWAY,COLUMBIA,MO,65201,MO - Columbia,63,14880.19,4011.84,3105.28
552 - MEDICAL BACK PROBLEMS W/O MCC,260077,ST ANTHONY'S MEDICAL CENTER,10010 KENNERLY ROAD,SAINT LOUIS,MO,63128,MO - St. Louis,64,13055.45,4167.51,3161.95
552 - MEDICAL BACK PROBLEMS W/O MCC,260081,SSM ST CLARE HEALTH CENTER,1015 BOWLES,FENTON,MO,63026,MO - St. Louis,43,18321.81,4043.37,3264.23
552 - MEDICAL BACK PROBLEMS W/O MCC,260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,MO - Kansas City,55,17769.1,4404.78,3481.01
552 - MEDICAL BACK PROBLEMS W/O MCC,260091,SSM ST MARYS HEALTH CENTER,6420 CLAYTON RD,RICHMOND HEIGHT,MO,63117,MO - St. Louis,33,15739.33,6282.78,5365.33
552 - MEDICAL BACK PROBLEMS W/O MCC,260095,"CENTERPOINT MEDICAL CENTER OF INDEPENDENCE, LLC",19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,MO - Kansas City,34,36686.08,4644.26,3783.32
552 - MEDICAL BACK PROBLEMS W/O MCC,260096,NORTH KANSAS CITY HOSPITAL,2800 CLAY EDWARDS DRIVE,NORTH KANSAS CI,MO,64116,MO - Kansas City,108,19686.36,4479.47,3463.75
552 - MEDICAL BACK PROBLEMS W/O MCC,260097,WESTERN MISSOURI MEDICAL CENTER,403 BURKARTH ROAD,WARRENSBURG,MO,64093,MO - Kansas City,15,14287.93,6791.2,5677.86
552 - MEDICAL BACK PROBLEMS W/O MCC,260104,SSM DEPAUL HEALTH CENTER,12303 DEPAUL DRIVE,BRIDGETON,MO,63044,MO - St. Louis,43,19540.16,4868.04,3854.53
552 - MEDICAL BACK PROBLEMS W/O MCC,260105,ST LOUIS UNIVERSITY HOSPITAL,3635 VISTA AVE,SAINT LOUIS,MO,63110,MO - St. Louis,30,26698.1,8154.26,6957.33
552 - MEDICAL BACK PROBLEMS W/O MCC,260108,MISSOURI BAPTIST MEDICAL CENTER,3015 N BALLAS RD,TOWN AND COUNTR,MO,63131,MO - St. Louis,79,13243.62,4493.78,3242.45
552 - MEDICAL BACK PROBLEMS W/O MCC,260110,SOUTHEAST MISSOURI HOSPITAL,1701 LACEY ST,CAPE GIRARDEAU,MO,63701,MO - Cape Girardeau,27,21524.77,4585.44,3674.92
552 - MEDICAL BACK PROBLEMS W/O MCC,260119,POPLAR BLUFF REGIONAL MEDICAL CENTER,2620 N WESTWOOD BLVD,POPLAR BLUFF,MO,63901,MO - St. Louis,13,19553.92,5232.07,4284.07
552 - MEDICAL BACK PROBLEMS W/O MCC,260137,FREEMAN HEALTH SYSTEM - FREEMAN WEST,1102 WEST 32ND STREET,JOPLIN,MO,64804,MO - Joplin,37,20719.13,4980.81,4004.67
552 - MEDICAL BACK PROBLEMS W/O MCC,260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,MO - Kansas City,56,31501.92,6163.6,4768.82
552 - MEDICAL BACK PROBLEMS W/O MCC,260141,UNIVERSITY OF MISSOURI HEALTH CARE,"ONE HOSPITAL DRIVE, ROOM CE121, DC031,00",COLUMBIA,MO,65201,MO - Columbia,29,18786.37,5967.13,5038.03
552 - MEDICAL BACK PROBLEMS W/O MCC,260142,FITZGIBBON MEMORIAL HOSPITAL,2305 S 65 HIGHWAY,MARSHALL,MO,65340,MO - Columbia,12,22501.5,5241.91,4400.91
552 - MEDICAL BACK PROBLEMS W/O MCC,260163,PARKLAND HEALTH CENTER,1101 W LIBERTY,FARMINGTON,MO,63640,MO - St. Louis,13,10305.92,4385.92,3437.92
552 - MEDICAL BACK PROBLEMS W/O MCC,260175,GOLDEN VALLEY MEMORIAL HOSPITAL,1600 N 2ND ST,CLINTON,MO,64735,MO - Kansas City,15,10584.53,5313.6,4194.4
552 - MEDICAL BACK PROBLEMS W/O MCC,260176,DES PERES HOSPITAL,2345 DOUGHERTY FERRY ROAD,SAINT LOUIS,MO,63122,MO - St. Louis,23,23398.86,4642.91,3611.39
552 - MEDICAL BACK PROBLEMS W/O MCC,260177,LIBERTY HOSPITAL,2525 GLENN HENDREN DR,LIBERTY,MO,64069,MO - Kansas City,96,14875.08,4537.79,3458.39
552 - MEDICAL BACK PROBLEMS W/O MCC,260179,ST LUKES HOSPITAL,232 S WOODS MILL RD,CHESTERFIELD,MO,63017,MO - St. Louis,67,16047.98,4713.31,3435.82
552 - MEDICAL BACK PROBLEMS W/O MCC,260180,CHRISTIAN HOSPITAL NORTHEAST,11133 DUNN ROAD,SAINT LOUIS,MO,63136,MO - St. Louis,17,18461.88,4719.7,3861.58
552 - MEDICAL BACK PROBLEMS W/O MCC,260183,ST FRANCIS MEDICAL CENTER,211 ST FRANCIS DR,CAPE GIRARDEAU,MO,63703,MO - Cape Girardeau,39,26395.76,5113.97,3522.87
552 - MEDICAL BACK PROBLEMS W/O MCC,260186,LAKE REGIONAL HEALTH SYSTEM,54 HOSPITAL DRIVE,OSAGE BEACH,MO,65065,MO - Columbia,15,19838.53,5545.33,3851
552 - MEDICAL BACK PROBLEMS W/O MCC,260191,BARNES-JEWISH ST PETERS HOSPITAL,10 HOSPITAL DR,SAINT PETERS,MO,63376,MO - St. Louis,13,14130,4064.15,3287.84
552 - MEDICAL BACK PROBLEMS W/O MCC,260200,SSM ST JOSEPH HOSPITAL WEST,100 MEDICAL PLAZA,LAKE SAINT LOUI,MO,63367,MO - St. Louis,29,16104.34,4339.27,3488.24
552 - MEDICAL BACK PROBLEMS W/O MCC,260216,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086,MO - Kansas City,29,21796.41,4136.24,3294.96
552 - MEDICAL BACK PROBLEMS W/O MCC,270003,ST PETER'S HOSPITAL,2475 BROADWAY,HELENA,MT,59601,MT - Billings,20,10380.2,4998.25,4097.45
552 - MEDICAL BACK PROBLEMS W/O MCC,270004,BILLINGS CLINIC HOSPITAL,2800 10TH AVE N,BILLINGS,MT,59101,MT - Billings,23,15678.17,5589.91,4114.69
552 - MEDICAL BACK PROBLEMS W/O MCC,270012,BENEFIS HOSPITALS INC,1101 26TH ST S,GREAT FALLS,MT,59405,MT - Great Falls,29,10788.58,5279.55,4148.44
552 - MEDICAL BACK PROBLEMS W/O MCC,270017,ST JAMES HEALTHCARE,400 S CLARK ST,BUTTE,MT,59701,MT - Missoula,20,15507.05,5948.6,4886.2
552 - MEDICAL BACK PROBLEMS W/O MCC,270049,ST VINCENT HEALTHCARE,1233 N 30TH ST,BILLINGS,MT,59107,MT - Billings,21,12858.42,5147.8,4291.42
552 - MEDICAL BACK PROBLEMS W/O MCC,270051,KALISPELL REGIONAL MEDICAL CENTER,310 SUNNYVIEW LANE,KALISPELL,MT,59901,MT - Missoula,24,13877.41,5067.41,3725.45
552 - MEDICAL BACK PROBLEMS W/O MCC,280003,BRYANLGH MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NE - Lincoln,77,17763.15,5001.62,3563.11
